Wall time,Step,Value
1516703421.0343723,82,0.5778214335441589
1516703428.1244638,83,0.582797646522522
1516703435.2591453,84,0.5842606425285339
1516703442.3703008,85,0.5779979825019836
1516703449.4526992,86,0.5816001296043396
1516703456.5419347,87,0.5845695734024048
1516703463.6515203,88,0.5875262022018433
1516703470.782114,89,0.5840878486633301
1516703477.927517,90,0.5812292695045471
1516703484.9874964,91,0.5827664732933044
1516703492.1307464,92,0.587895393371582
1516703499.4283228,93,0.5811911821365356
1516703506.6877441,94,0.5846723914146423
1516703514.0682602,95,0.5833054780960083
1516703521.297704,96,0.5868555903434753
1516703528.4649856,97,0.5828485488891602
1516703535.5599465,98,0.5900449156761169
1516703543.1586945,99,0.5816452503204346
1516703550.5933242,100,0.5847160220146179
1516703557.7121484,101,0.5930285453796387
1516703564.8412209,102,0.5857388377189636
1516703572.3106642,103,0.5919929146766663
1516703579.4673617,104,0.5911086797714233
1516703586.6329753,105,0.5952882766723633
1516703593.9546335,106,0.5882281064987183
1516703601.0710528,107,0.590225875377655
1516703608.251876,108,0.5915558934211731
1516703615.5159636,109,0.5954706072807312
1516703623.1349025,110,0.5919356942176819
1516703630.4336746,111,0.5897186994552612
1516703637.912181,112,0.5922219753265381
1516703645.2915392,113,0.5949057340621948
1516703652.6345482,114,0.5869199633598328
1516703659.8896432,115,0.5916385650634766
1516703667.069699,116,0.5809820294380188
1516703674.377771,117,0.5947186350822449
1516703681.5705557,118,0.5921698212623596
1516703688.7326357,119,0.5937359929084778
1516703695.9407146,120,0.5956190228462219
1516703703.3791153,121,0.593800961971283
1516703711.0210433,122,0.5955651998519897
1516703718.2683935,123,0.5948395133018494
1516703725.561279,124,0.5950560569763184
1516703733.0845737,125,0.5954517126083374
1516703740.3270137,126,0.5888442397117615
1516703747.5850585,127,0.596791684627533
1516703754.7536542,128,0.5991100668907166
1516703761.9048498,129,0.5985303521156311
1516703769.3220785,130,0.5969960689544678
1516703776.824715,131,0.5994072556495667
1516703784.3271894,132,0.5952799320220947
1516703791.8329246,133,0.5993437170982361
1516703799.372225,134,0.6054813861846924
1516703807.0305429,135,0.595572292804718
1516703814.5399618,136,0.5945329070091248
1516703821.9150565,137,0.5948266386985779
1516703829.3531077,138,0.5952691435813904
1516703836.6632185,139,0.5946423411369324
1516703843.929516,140,0.6017208695411682
1516703851.2660909,141,0.6021051406860352
1516703858.4823697,142,0.597406804561615
1516703865.7891536,143,0.5979272127151489
1516703873.0301058,144,0.5966638922691345
1516703880.5286613,145,0.6015730500221252
1516703887.8507447,146,0.6039148569107056
1516703895.151848,147,0.6000540852546692
1516703902.315648,148,0.5996381044387817
1516703909.4663622,149,0.6001340746879578
1516703916.7026713,150,0.604993462562561
1516703923.847057,151,0.5966578125953674
1516703931.0249462,152,0.6011467576026917
1516703938.1766717,153,0.6109004616737366
1516703945.3353567,154,0.6013928651809692
1516703952.5142274,155,0.6023202538490295
1516703959.7146137,156,0.5988712906837463
1516703966.9272332,157,0.6055851578712463
1516703974.1324224,158,0.6054314970970154
1516703981.2703674,159,0.6033430695533752
1516703988.3810158,160,0.60212242603302
1516703995.5227027,161,0.6070203185081482
1516704002.711049,162,0.6056903600692749
1516704009.8507376,163,0.5997022986412048
1516704017.0350575,164,0.601908802986145
1516704024.21107,165,0.602476179599762
1516704031.348223,166,0.6088095307350159
1516704038.5038044,167,0.6010399460792542
1516704045.692828,168,0.6007586717605591
1516704052.8984983,169,0.6053920984268188
1516704060.1860614,170,0.6017521023750305
1516704067.5094745,171,0.6049156785011292
1516704074.8235612,172,0.6024994850158691
1516704082.0069814,173,0.6046872138977051
1516704089.3885067,174,0.6038320660591125
1516704096.6767032,175,0.6015442609786987
1516704103.984879,176,0.6054999828338623
1516704111.1530092,177,0.6061137318611145
1516704118.652286,178,0.6028295755386353
1516704126.1234088,179,0.6102209687232971
1516704133.4232519,180,0.6012647747993469
1516704140.7377112,181,0.6085070967674255
1516704147.8421037,182,0.6058988571166992
1516704155.0011625,183,0.6080434322357178
1516704162.0637436,184,0.6082814931869507
1516704169.133266,185,0.603011429309845
1516704176.338981,186,0.6064844727516174
1516704183.4591813,187,0.6107831001281738
1516704190.7843108,188,0.607294499874115
1516704197.937706,189,0.6053625345230103
1516704205.0686967,190,0.6050040125846863
1516704212.23258,191,0.6120319366455078
1516704219.3888443,192,0.6092872023582458
1516704226.9124503,193,0.6070750951766968
1516704234.3517647,194,0.6067702174186707
1516704241.9460225,195,0.6115016937255859
1516704249.4559405,196,0.6063852310180664
1516704257.0854595,197,0.6077350974082947
1516704264.5626943,198,0.6083816289901733
1516704272.7183769,199,0.6107193827629089
1516704280.5109131,200,0.6043671369552612
1516704287.9593363,201,0.5987687110900879
1516704295.3869092,202,0.6072515249252319
1516704303.0421188,203,0.6099678874015808
1516704310.8231325,204,0.6080244183540344
1516704318.4719477,205,0.6061627864837646
1516704326.3721015,206,0.6098943948745728
1516704333.9062235,207,0.6105664968490601
1516704341.3320506,208,0.6113219857215881
1516704348.9038625,209,0.6138826012611389
1516704356.3397243,210,0.6054134964942932
1516704364.0771499,211,0.6062961220741272
1516704371.4874299,212,0.6084396243095398
1516704378.973073,213,0.6111244559288025
1516704386.4645061,214,0.6089175939559937
1516704393.9863393,215,0.6152646541595459
1516704401.61209,216,0.6078648567199707
1516704409.322158,217,0.6086425185203552
1516704416.9086308,218,0.6116935610771179
1516704424.69869,219,0.6138412952423096
1516704432.1910198,220,0.6086069941520691
1516704439.6370301,221,0.6131343245506287
1516704447.1918976,222,0.6071674823760986
1516704454.620403,223,0.6032804846763611
1516704462.2929997,224,0.6111496090888977
1516704469.9091382,225,0.6094129681587219
1516704477.251477,226,0.6083739399909973
1516704484.6297975,227,0.6145142912864685
1516704492.5666342,228,0.6150948405265808
1516704500.34987,229,0.6154218912124634
1516704507.86964,230,0.6077597737312317
1516704515.318528,231,0.6101179122924805
1516704522.53078,232,0.6094031929969788
1516704529.8538969,233,0.6111068725585938
1516704537.1979446,234,0.6168773174285889
1516704544.454741,235,0.6131414175033569
1516704552.2064054,236,0.6130900979042053
1516704559.7304385,237,0.6094364523887634
1516704567.1552048,238,0.6096376180648804
1516704574.5677621,239,0.6126455068588257
1516704581.863623,240,0.6021090149879456
1516704589.0878763,241,0.6166977286338806
1516704596.345007,242,0.6140931248664856
1516704603.638434,243,0.612514078617096
1516704610.93324,244,0.6155732274055481
1516704618.1686378,245,0.6169981956481934
1516704625.354437,246,0.6122503280639648
1516704632.619466,247,0.6103878021240234
1516704639.8229191,248,0.6086089611053467
1516704647.1316075,249,0.6129037141799927
1516704654.5164857,250,0.6140550971031189
1516704661.8620837,251,0.6180315613746643
1516704669.1828632,252,0.6114833950996399
1516704676.417562,253,0.6116061210632324
1516704683.5670772,254,0.6126378178596497
1516704690.9102457,255,0.6138818264007568
1516704698.5002098,256,0.6189451217651367
1516704705.791254,257,0.6131451725959778
1516704713.0385091,258,0.610450267791748
1516704720.3117166,259,0.6157827377319336
1516704727.6993082,260,0.6096899509429932
1516704735.07394,261,0.6167368292808533
1516704742.3530345,262,0.6209232211112976
1516704749.5834394,263,0.6115009784698486
1516704756.840245,264,0.6143787503242493
1516704764.0403948,265,0.6102240681648254
1516704771.3437116,266,0.6173776984214783
1516704778.5653627,267,0.6196343302726746
1516704785.975447,268,0.6204485297203064
1516704793.2392623,269,0.6195944547653198
1516704800.6022112,270,0.6154882311820984
1516704807.889705,271,0.6214867234230042
1516704815.0983372,272,0.6165623068809509
1516704822.3058465,273,0.612187922000885
1516704829.512961,274,0.6105651259422302
1516704836.8521912,275,0.6161766052246094
1516704844.0967233,276,0.6167702674865723
1516704851.8114557,277,0.6161148548126221
1516704859.357251,278,0.6151857376098633
1516704866.8038962,279,0.6093249320983887
1516704874.2672713,280,0.6139606833457947
1516704881.6034691,281,0.6195495128631592
1516704888.8272011,282,0.6164267063140869
1516704895.9907873,283,0.6209860444068909
1516704903.1723742,284,0.6173117756843567
1516704910.4150755,285,0.6207473874092102
1516704917.7440257,286,0.6148815155029297
1516704924.9552133,287,0.6172688603401184
1516704932.1444833,288,0.6166275143623352
1516704939.5978832,289,0.6157721281051636
1516704946.8315976,290,0.6194890737533569
1516704954.2752151,291,0.6179147362709045
1516704961.6651149,292,0.615462064743042
1516704968.9879072,293,0.6136258244514465
1516704976.2567956,294,0.6177458763122559
1516704983.641433,295,0.615861713886261
1516704990.9885285,296,0.6191354393959045
1516704998.2809203,297,0.6209427118301392
1516705005.505844,298,0.627787709236145
1516705012.7624967,299,0.6206055879592896
1516705019.943424,300,0.6198261380195618
1516705027.3257816,301,0.6105745434761047
1516705034.7102249,302,0.6217039823532104
1516705041.998001,303,0.6165832281112671
1516705049.3739126,304,0.6113396286964417
1516705056.5763443,305,0.6204770803451538
1516705063.8001363,306,0.6173677444458008
1516705071.0503983,307,0.6197242140769958
1516705078.372863,308,0.6199361085891724
1516705085.690255,309,0.6182106137275696
1516705093.162178,310,0.6170891523361206
1516705100.7755606,311,0.6201094388961792
1516705108.2213967,312,0.6189054846763611
1516705115.5293381,313,0.6210595965385437
1516705122.9057488,314,0.6190676689147949
1516705130.325473,315,0.6201726198196411
1516705137.7444825,316,0.6212559938430786
1516705145.366942,317,0.6165812611579895
1516705152.6848865,318,0.6245020031929016
1516705159.9734504,319,0.6197869777679443
1516705167.4793096,320,0.6145962476730347
1516705174.8244479,321,0.6243738532066345
1516705182.45509,322,0.621202290058136
1516705189.7526479,323,0.6186053156852722
1516705197.01424,324,0.61729496717453
1516705204.4099288,325,0.6197137236595154
1516705211.973788,326,0.6183770895004272
1516705219.3986025,327,0.6208863258361816
1516705226.7935166,328,0.6168330311775208
1516705234.2742107,329,0.6201639175415039
1516705241.5957358,330,0.6190745830535889
1516705248.9503193,331,0.6178364753723145
1516705256.318651,332,0.6190024018287659
1516705263.6750028,333,0.619266152381897
1516705271.1203258,334,0.6150094866752625
1516705278.5814269,335,0.6193903088569641
1516705286.2930017,336,0.6178612112998962
1516705293.852698,337,0.6223427653312683
1516705301.4563966,338,0.6175298690795898
1516705308.9948587,339,0.6178615093231201
1516705316.5879657,340,0.6249046921730042
1516705323.9231465,341,0.6169667840003967
1516705331.2631016,342,0.6201843023300171
1516705338.5808058,343,0.6135472059249878
1516705345.9736736,344,0.6231276988983154
1516705353.4690576,345,0.6183856129646301
1516705360.835254,346,0.6184614896774292
1516705368.218712,347,0.6181971430778503
1516705375.554905,348,0.6225862503051758
1516705383.104135,349,0.6178701519966125
1516705390.7540247,350,0.6170339584350586
1516705398.222735,351,0.6206328868865967
1516705405.6520412,352,0.6248849630355835
1516705413.137382,353,0.619743287563324
1516705420.499303,354,0.6203532218933105
1516705427.8486633,355,0.6220380067825317
1516705435.2434628,356,0.6202439665794373
1516705442.623936,357,0.6199697852134705
1516705449.9439409,358,0.6270670294761658
1516705457.3068948,359,0.6158729195594788
1516705464.693461,360,0.6234689950942993
1516705472.1729257,361,0.6234245300292969
1516705479.660798,362,0.6186180710792542
1516705487.049624,363,0.6201124787330627
1516705494.392222,364,0.6280461549758911
1516705502.0305438,365,0.6239914894104004
1516705509.619278,366,0.6223741769790649
1516705517.0186074,367,0.6213788986206055
1516705524.4920275,368,0.6262102127075195
1516705532.2573972,369,0.6266482472419739
1516705540.18918,370,0.6239511370658875
1516705547.6481774,371,0.618848443031311
1516705555.1564507,372,0.6222988963127136
1516705562.8828368,373,0.6159829497337341
1516705570.3339841,374,0.6188221573829651
1516705577.7802682,375,0.6256550550460815
1516705585.241306,376,0.6226290464401245
1516705592.7998435,377,0.6211339831352234
1516705600.3502753,378,0.6207133531570435
1516705607.9437273,379,0.6195601224899292
1516705615.4608479,380,0.617328405380249
1516705622.9417,381,0.6244003176689148
1516705630.5109832,382,0.6215136051177979
1516705637.9303806,383,0.6191839575767517
1516705645.444351,384,0.6259519457817078
1516705652.9235682,385,0.6175904273986816
1516705660.3789089,386,0.6220830082893372
1516705667.820278,387,0.6242497563362122
1516705675.3997881,388,0.6249845623970032
1516705682.982849,389,0.6209847927093506
1516705690.3988564,390,0.6179119348526001
1516705697.9974742,391,0.6208701133728027
1516705705.5942154,392,0.6244117617607117
1516705713.034555,393,0.6180732250213623
1516705720.588028,394,0.6243242621421814
1516705728.120401,395,0.6183937788009644
1516705735.7342432,396,0.6255188584327698
1516705743.3460405,397,0.6244186758995056
1516705750.8338501,398,0.6195033192634583
1516705758.3367965,399,0.6177203059196472
1516705765.8497117,400,0.6242259740829468
1516705773.3933444,401,0.6255490779876709
1516705780.980391,402,0.6229500770568848
1516705788.6746027,403,0.6254144310951233
1516705796.301029,404,0.6201237440109253
1516705803.968346,405,0.620995283126831
1516705811.635959,406,0.6259911060333252
1516705819.3601713,407,0.6247331500053406
1516705826.9638374,408,0.6242032647132874
1516705834.476726,409,0.625906765460968
1516705841.9913397,410,0.6162827014923096
1516705849.5077798,411,0.6226468086242676
1516705857.0298243,412,0.6201377511024475
1516705864.5764213,413,0.6243480443954468
1516705872.1828468,414,0.6252439022064209
1516705879.7644813,415,0.6180223226547241
1516705887.417263,416,0.623915433883667
1516705894.955781,417,0.6216397881507874
1516705902.5222769,418,0.6248968839645386
1516705910.0964065,419,0.6262635588645935
