Wall time,Step,Value
1516703293.5991347,64,0.08115500211715698
1516703300.6818976,65,0.08163462579250336
1516703307.7602015,66,0.08013495802879333
1516703314.8561003,67,0.08040666580200195
1516703321.8841183,68,0.08071575313806534
1516703328.9901886,69,0.08068925142288208
1516703336.0854814,70,0.07968071103096008
1516703343.1483805,71,0.08178148418664932
1516703350.2248456,72,0.08013761043548584
1516703357.296352,73,0.08001156896352768
1516703364.3382998,74,0.08041291683912277
1516703371.4538088,75,0.0799143835902214
1516703378.55201,76,0.0802321806550026
1516703385.6209745,77,0.07927242666482925
1516703392.666172,78,0.07935533672571182
1516703399.8068259,79,0.07925473898649216
1516703406.9014704,80,0.07967540621757507
1516703413.9630291,81,0.07893247157335281
1516703421.0344138,82,0.08006935566663742
1516703428.1245067,83,0.07932081818580627
1516703435.2591875,84,0.07919708639383316
1516703442.3703427,85,0.079552561044693
1516703449.4527414,86,0.0791412740945816
1516703456.5419784,87,0.0793142095208168
1516703463.6515625,88,0.07858589291572571
1516703470.782156,89,0.07838734984397888
1516703477.92756,90,0.0789705440402031
1516703484.9875414,91,0.0794716477394104
1516703492.1307886,92,0.07850738614797592
1516703499.4283648,93,0.07947957515716553
1516703506.6877863,94,0.07832835614681244
1516703514.0683024,95,0.07848192006349564
1516703521.2977471,96,0.07824590802192688
1516703528.465028,97,0.07908563315868378
1516703535.5599873,98,0.0776527002453804
1516703543.1587362,99,0.07960256189107895
1516703550.5933788,100,0.07897768169641495
1516703557.7121918,101,0.07719530165195465
1516703564.8412647,102,0.07797101140022278
1516703572.3107069,103,0.07741253823041916
1516703579.467403,104,0.07725373655557632
1516703586.633017,105,0.07715985178947449
1516703593.9546764,106,0.07811258733272552
1516703601.0710955,107,0.07747477293014526
1516703608.2519186,108,0.07699507474899292
1516703615.5160055,109,0.0767948254942894
1516703623.1349452,110,0.0772944837808609
1516703630.4337192,111,0.07733996957540512
1516703637.9122233,112,0.07713441550731659
1516703645.2915823,113,0.07680655270814896
1516703652.6345918,114,0.07847465574741364
1516703659.889685,115,0.07663434743881226
1516703667.0697432,116,0.07840240746736526
1516703674.3778129,117,0.0765242874622345
1516703681.5705981,118,0.07686638087034225
1516703688.7326777,119,0.07825909554958344
1516703695.940757,120,0.0766003429889679
1516703703.3791564,121,0.0768219381570816
1516703711.0210865,122,0.07683448493480682
1516703718.268436,123,0.0763622596859932
1516703725.5613227,124,0.07612383365631104
1516703733.084615,125,0.07652470469474792
1516703740.3270574,126,0.07745460420846939
1516703747.5851026,127,0.07641402631998062
1516703754.7536983,128,0.07557100057601929
1516703761.9048922,129,0.07632144540548325
1516703769.3221226,130,0.07628977298736572
1516703776.824759,131,0.07555066794157028
1516703784.3272328,132,0.07606608420610428
1516703791.8329682,133,0.07617771625518799
1516703799.3722658,134,0.07563719153404236
1516703807.030586,135,0.07596799731254578
1516703814.5400045,136,0.07643857598304749
1516703821.9150984,137,0.07589872181415558
1516703829.3531516,138,0.07549052685499191
1516703836.6633003,139,0.07610340416431427
1516703843.9295602,140,0.07553409785032272
1516703851.2661316,141,0.07529015839099884
1516703858.4824138,142,0.07631060481071472
1516703865.7891974,143,0.07522733509540558
1516703873.0301468,144,0.07529070973396301
1516703880.5287046,145,0.07561851292848587
1516703887.850788,146,0.07509423047304153
1516703895.1518886,147,0.07596471160650253
1516703902.315691,148,0.0755518227815628
1516703909.4664047,149,0.07514026761054993
1516703916.7027137,150,0.07500752806663513
1516703923.847101,151,0.07506690174341202
1516703931.0249872,152,0.07538631558418274
1516703938.1767147,153,0.07522454857826233
1516703945.3353994,154,0.07509271055459976
1516703952.5142698,155,0.07526525110006332
1516703959.7146568,156,0.07553531974554062
1516703966.9272768,157,0.07490696012973785
1516703974.1324646,158,0.07513836771249771
1516703981.2704086,159,0.07471854239702225
1516703988.3810592,160,0.07489023357629776
1516703995.5227458,161,0.07478460669517517
1516704002.7110913,162,0.07467152178287506
1516704009.8507786,163,0.07488450407981873
1516704017.035101,164,0.07509817183017731
1516704024.2111125,165,0.0745934545993805
1516704031.3482769,166,0.07478491216897964
1516704038.5038476,167,0.0755629613995552
1516704045.692872,168,0.07532787322998047
1516704052.8985388,169,0.07391384243965149
1516704060.1861055,170,0.0743989646434784
1516704067.5095181,171,0.07470518350601196
1516704074.8236024,172,0.07388672232627869
1516704082.0070243,173,0.07406970113515854
1516704089.3885496,174,0.07435431331396103
1516704096.6767452,175,0.07562340795993805
1516704103.9849217,176,0.0745282769203186
1516704111.153052,177,0.0739600658416748
1516704118.6523283,178,0.07421828806400299
1516704126.123451,179,0.07436518371105194
1516704133.4232953,180,0.07429376244544983
1516704140.7377536,181,0.07361089438199997
1516704147.8421454,182,0.07456882297992706
1516704155.0012052,183,0.07387080043554306
1516704162.0637848,184,0.07401109486818314
1516704169.133309,185,0.07430866360664368
1516704176.339024,186,0.07383260130882263
1516704183.459224,187,0.07410730421543121
1516704190.784354,188,0.07385516166687012
1516704197.9377463,189,0.07352934032678604
1516704205.0687387,190,0.07329601049423218
1516704212.2326221,191,0.07355162501335144
1516704219.3888867,192,0.07292438298463821
1516704226.9124942,193,0.07393242418766022
1516704234.3518069,194,0.07388667017221451
1516704241.9460654,195,0.07340200245380402
1516704249.4559827,196,0.07439997047185898
1516704257.0855036,197,0.07392954081296921
1516704264.5627367,198,0.07334278523921967
1516704272.7184205,199,0.07334840297698975
1516704280.5109577,200,0.07381084561347961
1516704287.9593792,201,0.07413957267999649
1516704295.386954,202,0.07366158068180084
1516704303.0421631,203,0.07353047281503677
1516704310.8231754,204,0.07345055043697357
1516704318.4719887,205,0.07336995005607605
1516704326.3721445,206,0.07328386604785919
1516704333.9062684,207,0.0731140673160553
1516704341.332093,208,0.07349054515361786
1516704348.9039052,209,0.0732588991522789
1516704356.3397677,210,0.07375098019838333
1516704364.0771918,211,0.07308369874954224
1516704371.4874833,212,0.07316555082798004
1516704378.9731197,213,0.0734931007027626
1516704386.4645493,214,0.07347731292247772
1516704393.9863822,215,0.07294511795043945
1516704401.612144,216,0.07321961969137192
1516704409.3222005,217,0.072687529027462
1516704416.908673,218,0.07441917061805725
1516704424.698734,219,0.0729314386844635
1516704432.1910632,220,0.07317517697811127
1516704439.637072,221,0.07277175039052963
1516704447.191941,222,0.07285269349813461
1516704454.6204476,223,0.0734868198633194
1516704462.2930436,224,0.07288181781768799
1516704469.909182,225,0.07322748005390167
1516704477.2515202,226,0.07268916815519333
1516704484.6298418,227,0.07293733209371567
1516704492.5666783,228,0.07296030968427658
1516704500.3499138,229,0.07250827550888062
1516704507.869683,230,0.07271887362003326
1516704515.318571,231,0.073530413210392
1516704522.5308232,232,0.072494275867939
1516704529.8539395,233,0.07357174158096313
1516704537.1979892,234,0.07218004018068314
1516704544.4547849,235,0.07267044484615326
1516704552.206449,236,0.07273124903440475
1516704559.7304826,237,0.07282628864049911
1516704567.1552489,238,0.07301004230976105
1516704574.567805,239,0.07241402566432953
1516704581.863668,240,0.07484861463308334
1516704589.0879204,241,0.07192147523164749
1516704596.3450513,242,0.0724540576338768
1516704603.6384788,243,0.07225492596626282
1516704610.9332824,244,0.07213117182254791
1516704618.1686802,245,0.07234327495098114
1516704625.3544817,246,0.07218171656131744
1516704632.6195073,247,0.07248692959547043
1516704639.822965,248,0.0730666071176529
1516704647.131651,249,0.07212568819522858
1516704654.5165286,250,0.07243457436561584
1516704661.862129,251,0.07206935435533524
1516704669.1829293,252,0.07237081974744797
1516704676.4176037,253,0.07289953529834747
1516704683.5671196,254,0.07213204354047775
1516704690.9102886,255,0.07232187688350677
1516704698.5002556,256,0.07180235534906387
1516704705.791297,257,0.07206272333860397
1516704713.038552,258,0.07249093800783157
1516704720.311761,259,0.07214215397834778
1516704727.6993532,260,0.07244567573070526
1516704735.0739837,261,0.0723063200712204
1516704742.3530757,262,0.0720357820391655
1516704749.583483,263,0.07238058000802994
1516704756.8403006,264,0.0721849799156189
1516704764.040439,265,0.07309851795434952
1516704771.343756,266,0.07201427221298218
1516704778.5654042,267,0.0719706267118454
1516704785.975489,268,0.07209615409374237
1516704793.2393162,269,0.07156254351139069
1516704800.6022549,270,0.07241945713758469
1516704807.8897471,271,0.07171036303043365
1516704815.0983791,272,0.07155703008174896
1516704822.3058875,273,0.07207489013671875
1516704829.513003,274,0.07255690544843674
1516704836.8522344,275,0.07170359045267105
1516704844.0967665,276,0.07207953184843063
1516704851.8114998,277,0.07171619683504105
1516704859.3572948,278,0.07235002517700195
1516704866.8039396,279,0.07334403693675995
1516704874.2673142,280,0.07186347246170044
1516704881.6035128,281,0.07141902297735214
1516704888.8272438,282,0.07171640545129776
1516704895.990829,283,0.07143703103065491
1516704903.1724167,284,0.07167401164770126
1516704910.4151175,285,0.07197605073451996
1516704917.7440674,286,0.07194220274686813
1516704924.9552572,287,0.07139236479997635
1516704932.1445248,288,0.07188749313354492
1516704939.597926,289,0.07235357165336609
1516704946.8316383,290,0.07111110538244247
1516704954.2752569,291,0.07135920971632004
1516704961.6651561,292,0.07286397367715836
1516704968.9879482,293,0.07145161926746368
1516704976.2568398,294,0.07140588015317917
1516704983.6414754,295,0.07138289511203766
1516704990.9885714,296,0.07204832881689072
1516704998.2809622,297,0.07137028872966766
1516705005.5058858,298,0.07131495326757431
1516705012.762551,299,0.07131597399711609
1516705019.9434676,300,0.07182925939559937
1516705027.3258255,301,0.07154404371976852
1516705034.710268,302,0.071394182741642
1516705041.9980433,303,0.07128468155860901
1516705049.3739545,304,0.07173245400190353
1516705056.5763881,305,0.07145203649997711
1516705063.8001795,306,0.07133165746927261
1516705071.0504408,307,0.07112617790699005
1516705078.3729045,308,0.07101564109325409
1516705085.6902971,309,0.07147656381130219
1516705093.1622193,310,0.07141365110874176
1516705100.7756035,311,0.07088205963373184
1516705108.2214384,312,0.0711532011628151
1516705115.529383,313,0.07134868204593658
1516705122.9057922,314,0.07139032334089279
1516705130.3255157,315,0.07085897773504257
1516705137.7445369,316,0.07120926678180695
1516705145.3669858,317,0.0716564729809761
1516705152.6849287,318,0.07094970345497131
1516705159.973494,319,0.070851169526577
1516705167.4793525,320,0.07076838612556458
1516705174.8244908,321,0.07121048122644424
1516705182.4551318,322,0.07101434469223022
1516705189.7526908,323,0.07115240395069122
1516705197.0142817,324,0.07149849832057953
1516705204.409971,325,0.07165632396936417
1516705211.9738333,326,0.07112839072942734
1516705219.3986456,327,0.0710437074303627
1516705226.7935576,328,0.07082898914813995
1516705234.2742536,329,0.07121100276708603
1516705241.5957797,330,0.07112080603837967
1516705248.9503632,331,0.0707789957523346
1516705256.3186936,332,0.07106847316026688
1516705263.675045,333,0.07105796784162521
1516705271.12038,334,0.07130293548107147
1516705278.5814695,335,0.07100602239370346
1516705286.2930462,336,0.07074442505836487
1516705293.8527403,337,0.07084181159734726
1516705301.4564395,338,0.07097993791103363
1516705308.9949226,339,0.07103070616722107
1516705316.5880203,340,0.07042169570922852
1516705323.9232013,341,0.07107952237129211
1516705331.2631452,342,0.07079072296619415
1516705338.5808473,343,0.07167846709489822
1516705345.9737158,344,0.07102219760417938
1516705353.469099,345,0.07075543701648712
1516705360.8353102,346,0.07080458104610443
1516705368.2187605,347,0.07104819267988205
1516705375.5549495,348,0.07057008892297745
1516705383.104179,349,0.07072120904922485
1516705390.7540686,350,0.07106480747461319
1516705398.2227762,351,0.07066509127616882
1516705405.652095,352,0.07037085294723511
1516705413.1374254,353,0.07040441781282425
1516705420.4993572,354,0.0712113007903099
1516705427.8487065,355,0.07054910063743591
1516705435.2435057,356,0.07070616632699966
1516705442.6239793,357,0.07045875489711761
1516705449.9439836,358,0.07057551294565201
1516705457.3069386,359,0.07127895951271057
1516705464.6935043,360,0.07066262513399124
1516705472.1729689,361,0.07053790241479874
1516705479.6608415,362,0.0706307664513588
1516705487.0496676,363,0.07104700803756714
1516705494.3922637,364,0.07013221830129623
1516705502.030587,365,0.07060014456510544
1516705509.6193202,366,0.07051993906497955
1516705517.0186493,367,0.07083848118782043
1516705524.4920805,368,0.07030504196882248
1516705532.2574394,369,0.07026190310716629
1516705540.189223,370,0.07075250893831253
1516705547.6482313,371,0.0703825056552887
1516705555.1564932,372,0.07035758346319199
1516705562.882897,373,0.07061800360679626
1516705570.334027,374,0.07030468434095383
1516705577.780311,375,0.0706639289855957
1516705585.2413478,376,0.07027871161699295
1516705592.7999048,377,0.07077767699956894
1516705600.3503177,378,0.07056599855422974
1516705607.94377,379,0.07065685093402863
1516705615.4608922,380,0.07048708945512772
1516705622.9417427,381,0.07040292769670486
1516705630.5110264,382,0.07045020908117294
1516705637.930423,383,0.07047820091247559
1516705645.4443936,384,0.07009229063987732
1516705652.92361,385,0.0702546089887619
1516705660.3789537,386,0.07014646381139755
1516705667.82032,387,0.0704025849699974
1516705675.3998291,388,0.07043328136205673
1516705682.9829254,389,0.07076448202133179
1516705690.3989215,390,0.07056763768196106
1516705697.9975169,391,0.07024446874856949
1516705705.5942566,392,0.07018321007490158
1516705713.0345979,393,0.07060302048921585
1516705720.5880818,394,0.0702177882194519
1516705728.1204453,395,0.07083240151405334
1516705735.7342868,396,0.07013725489377975
1516705743.346083,397,0.07019122689962387
1516705750.8338943,398,0.07010124623775482
1516705758.3368416,399,0.07044211030006409
1516705765.8497558,400,0.07016011327505112
1516705773.3933876,401,0.07012321054935455
1516705780.9804332,402,0.07051176577806473
1516705788.6746457,403,0.07042282074689865
1516705796.301071,404,0.07025990635156631
1516705803.968389,405,0.07054449617862701
1516705811.6360128,406,0.0700020119547844
1516705819.3602269,407,0.06959504634141922
1516705826.9638805,408,0.07015890628099442
1516705834.476769,409,0.0701984241604805
1516705841.9913933,410,0.07081067562103271
1516705849.507821,411,0.06987351924180984
1516705857.029867,412,0.072113998234272
1516705864.5764637,413,0.07031077891588211
1516705872.1829066,414,0.0700930804014206
1516705879.7645235,415,0.07006038725376129
1516705887.4173064,416,0.06979823857545853
1516705894.955824,417,0.06987600028514862
1516705902.5223174,418,0.07007851451635361
1516705910.0964484,419,0.0703720971941948
